Idsig,A1980,A1981,A1982,A1983,A1984,A1985,A1986,A1987,A1988,A1989,A1990,A1991,A1992,A1993,A1994,A1995,A1996,A1997,A1998,A1999,A2000,A2001,A2002,A2003,A2004,A2005,A2006,A2007,A2008,A2009,A2010,A2011,A2012,A2013,A2014,A2015,A2016,A2017,A2018,A2019,A2020,A2021,A2022,A2023,A2024,A2025,A2026,A2027,A2028,A2029,A2030,A2031,A2032,A2033,A2034,A2035,A2036,A2037,A2038,A2039,A2040,A2041,A2042,A2043,A2044,A2045,A2046,A2047,A2048,A2049,A2050,A2051,A2052,A2053,A2054,A2055,A2056,A2057,A2058,A2059,A2060,A2061,A2062,A2063,A2064,A2065,A2066,A2067,A2068,A2069,A2070,A2071,A2072,A2073,A2074,A2075,A2076,A2077,A2078,A2079,A2080,A2081,A2082,A2083,A2084,A2085,A2086,A2087,A2088,A2089,A2090,A2091,A2092,A2093,A2094,A2095,A2096,A2097,A2098,A2099,A2100
287,2069.450229,2144.300686,2173.590625,1716.064766,2316.561905,2104.671253,2026.684825,1909.058960,1895.734626,1878.997294,1858.702860,1751.189313,1957.633838,1935.115038,1860.852870,1791.015970,1903.338583,1947.305520,1882.648668,1962.626605,1810.077512,2078.171535,1985.581180,1974.128074,1738.898887,1749.433770,2022.872354,2039.578954,1981.303214,2286.858319,1898.743285,1990.019301,2024.261497,2091.773424,2176.088205,1946.607887,1967.691236,1929.504682,1762.483281,1738.402960,1927.065230,1727.335486,1875.038162,1946.736096,1800.472773,2005.230474,1945.787954,1907.816779,1759.954741,1954.450472,1858.049545,1835.020186,1799.739710,1883.567479,1885.935477,1822.398609,1837.694480,1882.071095,1837.287528,1907.272441,1954.637746,1829.947772,1787.802531,1871.767970,1927.848119,1721.084759,1859.226733,1854.415086,1895.445491,1860.133160,1828.793341,1857.287299,1577.136328,1798.259105,1821.953891,1773.308167,1852.440624,1706.192823,1661.736185,1845.752422,1852.662943,1862.526702,1839.240654,1689.768059,1571.152101,1759.631718,1861.970093,1843.503003,1692.658516,1872.270218,1629.808613,1898.291538,1707.060375,1652.837207,1617.312077,1578.707692,1753.894421,1879.091204,1738.908487,1710.742100,1729.526507,1497.903062,1735.532113,1529.852528,1881.970590,1859.474963,1641.355425,1813.902918,1705.397297,1633.002176,1609.109372,1763.399547,1564.139251,1878.002890,1648.914657,1676.333773,1753.177036,1887.132122,1465.580116,1578.046966,1616.349793
296,2006.415423,2164.011234,2099.758853,1667.462748,2190.892077,2170.572970,1989.059114,1877.136385,1735.471186,1955.882037,1933.828843,1745.068335,1762.362353,1982.046481,1835.570495,1819.302419,1597.820389,1719.809102,1620.007701,1838.672717,1538.086281,1712.206201,1663.327768,1539.259745,1630.350234,1523.811016,1905.522040,1910.079064,1788.461716,2156.364044,1769.584934,1857.036368,1915.486543,1848.536659,2101.152258,1738.946623,1694.516560,1812.996506,1675.326955,1583.108927,1811.028247,1663.086172,1636.612718,1726.999790,1663.817769,1749.540994,1751.638534,1712.283302,1562.589038,1771.446998,1699.113209,1699.246089,1745.195952,1737.778001,1749.920246,1678.364231,1670.140590,1744.667008,1666.428204,1671.773451,1694.291947,1624.561638,1677.791730,1684.111838,1723.159638,1603.180448,1719.504647,1652.852847,1682.730539,1666.834757,1678.513069,1701.618979,1518.404710,1642.063187,1567.584044,1635.138640,1661.776193,1599.526022,1593.729504,1650.232371,1693.347200,1576.860088,1639.024809,1588.845753,1399.570324,1636.736188,1612.436193,1554.912824,1671.772848,1671.720448,1530.635692,1683.750924,1580.635830,1544.524763,1489.947826,1548.992992,1651.545367,1644.510733,1521.190973,1563.428221,1505.302262,1418.708474,1575.998065,1384.343070,1629.311077,1614.239312,1558.545888,1679.431004,1575.436002,1505.918439,1463.180386,1517.504386,1490.561020,1606.277454,1586.701930,1509.038623,1496.368082,1611.170718,1405.508661,1459.409633,1468.483336
299,1915.390385,2057.114197,2020.475964,1624.564568,2063.925721,2078.220187,1929.175445,1821.205988,1670.686362,1933.215400,1891.006144,1716.465164,1735.018004,1960.138706,1798.686744,1809.828575,1589.399110,1681.540871,1536.776506,1720.885447,1500.585374,1666.351695,1604.175473,1499.251929,1616.902123,1497.575115,1863.236430,1855.835774,1753.536253,2090.390775,1692.050580,1779.832454,1795.238262,1789.207893,2021.245525,1677.141725,1636.165718,1748.478144,1614.632515,1539.482983,1751.868077,1642.531740,1599.375794,1665.634393,1630.141469,1700.267165,1689.552265,1681.622942,1514.717461,1709.703934,1645.882287,1638.281618,1679.605815,1679.335008,1699.475327,1608.883524,1612.803030,1683.107438,1609.524416,1610.617588,1618.635047,1559.103906,1589.811656,1620.130698,1647.272248,1547.915570,1652.345145,1577.361306,1604.338961,1598.868120,1602.396775,1654.163150,1462.492333,1596.282425,1523.088534,1584.954226,1589.852071,1552.204477,1542.454339,1589.054865,1629.010683,1516.347780,1570.511287,1532.317743,1339.284573,1556.491013,1527.022661,1503.786574,1628.381471,1595.831769,1479.830976,1590.251427,1511.607858,1481.304068,1456.934999,1501.512855,1592.631537,1587.284635,1442.973938,1501.942565,1451.066220,1335.633584,1498.428231,1349.726323,1553.160678,1559.355501,1471.426255,1611.214311,1534.618005,1430.693072,1402.066860,1437.778290,1453.997751,1531.104864,1523.624534,1448.287268,1458.687908,1531.779117,1334.470059,1382.864246,1410.981725
289,2116.211390,2173.465474,2227.231486,1692.029207,2365.036102,2072.655616,2001.534809,1914.605329,1897.535989,1960.219516,1868.256233,1745.242773,1918.873418,1978.327718,1894.891112,1776.098542,1903.371528,1950.369025,1907.210324,2064.074123,1834.466669,2097.850786,2077.513858,2009.383552,1805.007622,1757.117790,2018.443417,2061.307096,1967.095242,2316.385602,1860.540788,1991.768658,2040.047282,2031.071452,2199.141451,1949.633972,1950.822804,1895.809768,1763.723905,1772.090085,1916.412972,1729.108414,1830.692276,1943.798182,1787.790012,1935.876868,1943.490274,1864.290493,1704.292573,1948.455233,1860.681745,1814.760818,1819.374069,1880.435238,1864.187848,1844.583391,1833.793298,1878.282133,1827.859247,1881.358889,1906.126087,1806.554772,1798.259196,1856.766199,1943.711141,1718.168374,1853.186019,1849.027065,1884.263327,1832.300302,1816.503336,1850.757651,1600.590396,1775.099929,1785.434314,1800.431932,1868.530085,1699.462591,1644.804171,1820.185968,1867.765140,1873.868550,1826.322459,1664.572772,1567.918553,1807.292323,1867.088436,1832.936329,1724.685198,1869.268148,1636.667947,1848.643842,1726.599908,1649.049655,1636.653089,1606.069876,1776.208179,1792.484683,1744.631668,1719.349338,1695.319650,1577.539386,1715.382618,1581.435747,1824.320457,1865.558913,1687.741113,1837.633025,1700.560391,1619.839486,1591.920080,1775.072904,1590.421368,1839.435971,1691.404788,1699.000366,1727.028262,1832.288584,1525.349861,1598.007793,1647.498827
154,1939.410403,2079.716991,2042.482805,1618.795853,2092.972323,1912.374109,1825.311869,1731.791636,1563.784126,1747.583835,1818.742316,1619.960743,1877.136789,1760.814432,1650.419110,1703.349581,1581.946159,1689.977701,1584.083889,1737.349832,1367.277689,1590.696919,1541.804229,1434.282757,1653.161032,1475.875576,1791.758758,1871.878031,1772.271958,2069.473828,1638.870640,1812.111346,1873.902475,1907.512709,2062.355619,1700.938439,1667.736660,1718.384998,1555.469512,1475.548620,1758.960393,1580.155300,1612.395893,1717.286288,1601.736475,1766.735665,1714.922735,1696.229677,1512.858210,1753.097191,1577.766355,1647.516817,1683.629743,1680.084085,1658.090776,1569.661524,1654.885403,1648.596866,1649.666967,1651.186565,1665.908175,1575.575394,1627.801156,1628.806343,1677.770043,1522.653338,1643.571605,1590.604370,1641.022041,1624.020782,1605.898726,1663.616052,1327.850047,1643.486512,1536.080762,1490.315145,1629.167991,1539.769612,1531.791754,1586.241685,1612.709501,1570.727527,1600.427779,1545.199392,1371.999029,1512.692785,1592.096584,1523.511030,1593.911236,1605.410061,1478.331731,1626.856774,1510.176408,1528.753619,1388.548707,1420.996577,1611.430989,1715.738267,1471.118585,1533.090791,1484.287095,1400.235280,1537.007952,1319.778281,1608.423547,1560.117597,1487.869637,1611.487383,1519.364183,1436.292685,1378.190126,1557.759305,1390.572269,1572.070530,1516.466906,1408.674198,1470.360323,1610.800353,1341.907466,1382.988013,1438.097072
160,2060.415162,2168.042074,2158.570846,1704.590584,2277.194007,2109.175872,2004.999839,1888.034533,1817.204700,1857.808828,1885.481866,1722.500405,1934.974856,1917.307972,1811.280422,1793.418046,1779.421486,1874.188637,1783.039761,1904.922258,1658.904028,1912.706243,1830.428357,1771.828175,1715.906842,1660.504866,1970.133023,2006.037349,1932.702664,2227.109662,1852.134175,1960.190593,2021.753972,2058.135984,2163.640726,1898.216460,1896.147554,1909.606069,1746.682538,1681.164257,1903.149705,1713.479385,1806.776342,1902.073588,1760.642834,1924.481215,1893.629212,1862.393423,1713.061040,1912.622017,1802.630512,1811.747287,1802.745374,1842.246071,1845.833273,1774.243143,1810.174353,1844.835831,1790.465982,1849.242480,1877.539668,1759.410341,1770.223675,1817.834934,1864.725824,1688.742991,1822.690421,1796.828379,1840.594767,1806.258464,1787.233429,1824.662793,1541.873918,1774.209744,1735.455299,1714.751631,1804.761820,1691.484161,1668.829563,1781.538659,1809.675117,1782.482215,1788.004649,1668.725207,1527.523562,1716.476127,1793.401162,1743.449424,1695.925631,1816.061130,1615.997216,1844.757670,1672.991879,1650.868747,1564.126060,1555.322444,1739.824579,1839.735332,1667.770779,1677.270800,1668.171545,1492.343729,1699.859359,1485.931520,1824.948147,1766.061406,1630.764426,1797.242996,1670.385988,1597.551310,1570.265015,1715.943130,1544.520778,1797.631261,1639.383499,1617.809996,1672.026986,1807.359517,1460.125772,1538.998668,1590.495186
133,1959.111166,2107.920011,2056.062806,1651.502688,2110.290445,1915.189463,1808.727025,1718.727644,1584.691468,1727.017658,1805.077367,1593.667892,1882.935295,1762.405527,1645.386826,1696.936488,1591.960937,1712.559836,1607.637544,1743.162628,1381.087392,1600.397378,1536.109621,1457.305562,1625.986929,1481.174779,1786.771623,1876.291593,1792.386821,2053.596688,1631.211009,1792.745627,1875.959548,1894.717823,2029.667386,1724.921559,1704.811479,1724.148664,1568.938745,1479.257547,1778.427436,1577.022768,1627.003057,1740.402129,1597.411383,1792.997880,1726.729718,1713.233848,1541.110746,1770.615627,1587.646324,1663.567997,1688.582427,1698.898763,1667.184924,1574.576783,1683.512501,1663.330136,1663.721289,1682.789356,1695.217608,1594.082617,1639.481034,1640.299432,1700.319513,1539.336265,1664.529395,1612.887842,1670.132885,1644.699799,1617.993896,1674.559965,1382.766476,1646.876570,1564.812589,1514.040957,1650.841736,1552.692694,1550.503883,1611.176418,1612.081891,1592.956282,1618.619980,1545.957364,1394.953717,1529.427777,1616.444650,1566.965621,1573.376434,1612.661162,1490.080810,1655.568817,1523.634308,1536.758951,1395.390238,1425.795657,1620.987201,1741.750284,1487.573813,1542.348027,1509.756719,1407.780333,1553.949081,1341.482584,1641.507084,1579.706272,1503.978108,1622.456108,1529.332191,1458.580801,1398.061716,1594.649861,1384.906839,1616.289061,1522.915771,1414.793180,1497.895308,1641.898441,1360.387182,1390.587703,1445.500786
159,2008.195696,2145.220091,2101.023703,1651.381449,2177.859427,2041.399394,1905.192736,1807.417340,1666.721073,1821.581050,1860.662117,1654.118610,1861.299626,1848.713789,1711.231157,1753.292364,1602.295119,1738.512327,1638.202473,1812.105102,1438.109746,1664.764092,1618.852654,1501.947528,1649.639889,1506.726620,1856.055728,1930.749781,1826.775877,2119.775228,1713.499172,1844.558135,1934.203669,1923.572795,2083.095250,1755.191981,1725.858218,1793.097463,1631.357903,1548.081367,1802.532174,1622.088323,1641.300355,1769.281451,1637.666929,1772.511195,1764.283991,1737.926684,1569.288202,1781.934046,1660.736244,1700.945777,1732.031196,1725.523111,1714.472868,1655.083750,1705.679298,1725.096337,1667.402784,1696.549654,1709.090347,1613.618303,1674.789542,1677.992995,1727.376968,1585.255899,1694.187271,1646.413128,1696.960771,1671.000499,1664.485441,1708.059618,1428.295003,1659.928083,1574.714540,1577.998882,1680.330960,1588.829547,1587.802136,1638.881971,1672.879658,1612.208703,1646.710563,1586.859212,1391.113393,1606.221279,1649.898178,1565.533441,1634.298117,1671.186551,1524.229536,1703.446303,1568.697936,1566.008882,1449.188292,1478.290416,1657.636421,1711.897979,1522.458381,1576.261014,1525.195922,1432.961328,1599.974266,1376.587923,1668.016620,1604.570031,1548.285746,1684.810215,1571.833194,1494.592940,1436.460512,1600.548785,1440.621987,1644.284712,1554.913189,1486.482719,1507.711544,1657.776637,1390.459400,1425.710389,1484.071232
161,2029.171084,2190.079804,2118.544995,1655.295530,2201.523194,2152.694130,1980.309687,1889.499932,1739.175567,1936.515608,1931.693123,1737.557463,1803.803585,1944.858566,1822.405791,1816.486656,1595.242668,1732.535776,1646.564248,1873.814888,1536.874916,1718.356637,1704.999469,1549.771063,1638.491229,1536.977476,1911.317886,1938.007106,1799.425090,2184.938514,1771.330026,1862.587465,1952.527493,1871.098553,2117.428341,1755.737905,1729.262113,1813.435307,1683.729403,1588.470864,1815.553478,1642.726897,1639.067563,1754.505650,1651.711646,1739.998318,1763.933996,1724.022824,1566.134584,1779.286599,1714.531300,1715.260634,1755.796362,1744.770214,1747.560142,1688.106550,1694.278645,1761.420638,1672.389396,1688.703525,1714.593474,1640.417580,1692.788407,1694.051463,1752.125821,1609.361716,1724.530931,1676.988643,1690.245782,1688.765075,1688.963131,1710.942991,1517.160610,1647.565003,1553.298988,1632.748615,1681.180616,1606.836437,1599.959257,1661.405696,1695.015399,1605.639275,1654.469587,1578.518820,1403.709216,1662.316996,1649.218740,1564.154709,1661.725437,1691.117610,1550.704191,1700.406308,1599.086463,1573.287018,1483.937253,1538.104364,1664.528595,1655.205325,1549.786779,1577.924496,1514.054226,1444.030849,1591.586841,1403.492356,1645.855252,1608.520520,1581.745456,1696.507749,1572.899158,1511.966307,1481.389151,1567.171000,1492.310773,1620.216348,1598.029720,1520.337697,1522.152937,1643.423682,1414.235276,1456.512520,1505.734785
162,1994.722359,2141.573542,2092.085857,1679.236993,2187.916289,2181.584585,1988.824512,1868.967311,1729.830588,1967.398590,1929.355845,1742.878971,1735.636688,2003.383290,1840.615121,1815.661810,1597.966179,1713.313122,1599.505818,1811.785400,1535.208763,1707.092110,1633.017840,1530.519037,1629.159745,1511.074493,1900.912352,1892.391831,1784.586299,2138.841011,1760.211354,1849.263696,1884.808372,1833.415018,2089.808096,1727.257309,1670.762893,1812.756562,1666.758447,1580.711318,1806.708617,1677.683646,1636.532106,1710.554981,1671.138509,1753.352895,1742.336166,1709.709040,1560.224189,1763.147695,1690.267872,1689.103584,1736.685216,1733.663883,1749.391008,1668.652529,1654.642761,1732.833132,1661.159673,1659.538862,1677.389180,1611.202505,1665.131978,1675.409532,1702.593405,1597.960952,1712.281501,1633.379360,1674.752064,1652.113901,1668.034336,1697.761614,1514.795281,1638.408728,1573.995679,1634.380734,1647.012789,1594.267523,1588.709389,1643.296879,1692.320959,1557.278652,1627.619585,1594.967652,1391.249309,1617.066894,1585.518156,1547.534690,1679.553999,1658.145489,1517.659581,1669.105731,1568.338961,1524.687466,1495.711710,1554.981232,1641.564688,1637.145725,1500.523017,1552.499600,1499.181088,1398.110670,1563.093560,1372.723404,1615.223849,1616.384081,1539.131538,1669.219041,1580.111200,1496.458169,1448.183689,1483.195371,1488.651243,1595.519846,1576.776197,1502.040941,1481.919806,1587.854924,1397.490568,1453.867528,1444.074813
294,1953.785683,2145.419001,2064.757119,1685.640905,2174.232311,1971.017410,1919.423014,1784.023126,1717.698855,1740.174780,1821.708821,1642.368318,1936.028861,1818.177097,1722.370345,1713.922806,1719.165937,1814.253700,1697.821047,1779.367087,1551.024500,1792.059403,1673.250170,1653.168048,1657.946279,1599.199221,1875.996633,1918.554014,1854.027683,2118.651264,1764.827784,1901.608257,1952.264054,2029.280090,2097.555955,1872.674727,1884.393933,1861.696639,1706.911518,1604.902937,1882.415817,1679.821777,1790.003241,1875.199857,1718.288577,1930.621089,1839.559503,1838.634284,1697.677734,1902.874906,1739.723744,1782.166337,1771.635764,1806.379288,1808.473313,1695.863439,1796.992984,1796.978188,1767.893393,1844.597171,1859.263337,1727.658775,1744.098658,1774.706198,1823.018066,1647.854975,1794.437390,1765.458910,1836.044463,1789.776107,1747.782148,1800.952828,1516.164030,1765.227817,1720.213426,1649.697841,1769.660274,1671.595133,1661.077051,1753.443894,1753.221401,1753.626174,1748.565440,1617.446444,1540.545429,1637.765311,1741.406322,1734.349269,1631.380719,1764.815409,1575.050383,1814.113129,1615.289895,1630.111889,1507.302393,1492.359548,1707.217405,1879.769512,1617.847258,1622.917272,1641.583589,1469.008516,1650.382362,1447.050943,1815.244989,1712.414671,1596.151202,1758.088364,1615.922047,1564.064865,1553.442053,1697.327752,1492.228071,1765.440612,1613.446328,1544.543447,1651.149949,1778.274390,1437.235163,1502.850774,1551.346285
298,1999.577331,2130.004963,2086.814140,1671.596244,2161.990216,2136.799522,1960.933570,1848.332378,1693.300309,1925.673629,1916.092776,1716.567398,1770.308044,1957.496831,1794.507509,1804.730895,1598.230906,1718.256354,1590.306741,1788.754079,1506.417641,1699.151017,1617.181493,1516.065012,1650.356905,1510.990482,1892.518681,1901.601485,1797.644093,2133.491523,1731.178544,1840.290675,1869.751271,1853.654026,2081.380593,1721.002281,1667.591468,1802.079984,1642.209381,1566.489548,1794.781451,1664.792876,1636.141976,1714.247137,1661.985341,1752.543842,1736.860737,1717.959887,1551.326498,1755.680283,1673.887154,1684.833877,1724.369718,1724.106182,1731.676233,1652.844393,1655.014527,1720.685185,1655.591784,1655.099625,1668.761592,1598.452938,1654.240572,1663.183955,1694.715509,1583.059568,1692.932052,1622.024501,1666.933719,1647.269988,1655.825685,1699.622529,1465.045675,1640.732469,1564.528252,1604.367339,1643.158194,1587.064908,1579.446639,1633.485851,1682.622430,1559.929097,1619.692292,1589.537042,1376.639203,1597.238021,1577.335038,1538.706191,1672.176153,1648.504708,1508.828520,1660.357914,1559.561599,1525.133050,1480.255133,1527.002027,1638.467951,1651.275787,1491.989290,1541.393986,1499.651744,1391.773139,1559.559094,1365.332324,1613.339024,1606.086678,1524.117493,1665.614036,1575.023637,1478.815750,1430.990513,1497.517871,1468.470544,1592.592854,1559.890415,1492.503594,1480.560385,1590.053163,1381.095288,1431.948706,1444.001663
